movieId,title,genres,imdbId,tmdbId,Release_Year,Director,Stars,Original Language,Revenue,Keywords
3392,She-Devil (1989),Comedy,98309,11157,1989,Susan Seidelman,"['meryl streep', 'roseanne barr', 'ed begley jr', 'linda hunt', 'sylvia miles', 'elisebeth peters', 'a martinez', 'maria pitillo', 'doris belack']",English,15400000,"['career woman', 'deceived wife', 'revenge', 'author', 'writer', 'divorce', 'novelist', 'family conflict', 'woman director', 'lgbt interest']"
3393,Date with an Angel (1987),Comedy|Fantasy,92834,28370,1987,Tom McLoughlin,"['michael e knight', 'phoebe cates', 'emmanuelle beart', 'david dukes', 'vinny argiro', 'bibi besch']",English,1988962,
3394,Blind Date (1987),Comedy|Romance,92666,918,1987,Blake Edwards,"['kim basinger', 'bruce willis', 'john larroquette', 'william daniels', 'george coe', 'mark blum', 'phil hartman', 'stephanie faracy', 'alice hirson']",English,39321715,"['sibling relationship', 'california', 'manager', 'judge', 'expensive restaurant', 'bachelor', 'new love', 'yuppie', 'businessman', 'blind date', 'lawyer', 'alcoholic', 'wrongful arrest']"
3395,Nadine (1987),Comedy,93596,61178,1987,Robert Benton,"['jeff bridges', 'kim basinger', 'rip torn', 'gwen verdon', 'glenne headly', 'jerry stiller', 'jay patterson', 'gary grubbs', 'mickey jones']",English,5669831,"['texas', 'murder', 'on the run']"
3396,"Muppet Movie, The (1979)",Children's|Comedy,79588,11176,1979,James Frawley,"['jim henson', 'frank oz', 'jerry nelson', 'richard hunt', 'dave goelz', 'charles durning', 'austin pendleton', 'edgar bergen', 'milton berle']",English,65200000,"['chicken', 'musical', 'puppet', 'fame', 'puppetry', 'hollywood', 'gonzo', 'fozzie bear', 'floyd', 'dr teeth', 'miss piggy', 'studebaker', 'movie star', 'aftercreditsstinger', 'kermit the frog']"
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,82474,14900,1981,Jim Henson,"['jim henson', 'frank oz', 'dave goelz', 'jerry nelson', 'richard hunt', 'steve whitmire', 'charles grodin', 'diana rigg', 'john cleese']",English,31200000,"['puppetry', 'reporter', 'gonzo', 'fozzie bear', 'miss piggy', 'jewelry heist', 'marretas', 'kermit the frog']"
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,87755,11899,1984,Frank Oz,"['jim henson', 'frank oz', 'dave goelz', 'steve whitmire', 'richard hunt', 'jerry nelson', 'juliana donald', 'lonny price', 'louis zorich']",English,25500000,"['new york city', 'career', 'musical', 'pig', 'puppet', 'puppetry', 'wedding', 'gonzo', 'fozzie bear', 'miss piggy', 'cookie monster', 'sesame street', 'kermit the frog']"
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,89994,36536,1985,Ken Kwapis,"['caroll spinney', 'jim henson', 'frank oz', 'richard hunt', 'kathryn mullen', 'jerry nelson', 'paul bartel', 'sandra bernhard', 'waylon jennings']",English,,"['flying', 'runaway', 'airport', 'waitress', 'gas station', 'restaurant', 'adoption', 'social worker', 'chicken', 'key', 'scarecrow', 'letter', 'carnival', 'airplane', 'cage', 'suitcase', 'farm', 'friendship', 'police', 'roller-skating', 'postcard', 'road trip', 'swimming pool', 'truck', 'little boy', 'family relationships', 'diner', 'search', 'puppetry', 'best friend', 'crying', 'little girl', 'singing', 'police officer', 'parade', 'new home', 'truck driver', 'news reporter', 'teddy bear', 'volkswagen beetle', 'sign languages', 'news', 'part animation', 'lost child', 'child', 'based on tv series']"
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,108526,18890,1993,Phil Nibbelink,"['john goodman', 'blaze berdahl', 'rhea perlman', 'jay leno', 'rene le vant', 'felicity kendal', 'charles fleischer', 'walter cronkite', 'joey shea']",English,9317021,"['prehistory', 'prehistoric creature', 'dinosaur']"
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760,19736,1985,Bill L. Norton,"['william katt', 'sean young', 'patrick mcgoohan', 'julian fellowes', 'edward hardwicke', 'kyalo mativo', 'hugh quarshie', 'olu jacobs', 'eddie tagoe']",English,,"['africa', 'brontosaurus', 'paleontologist', 'jungle', 'cryptozoology', 'dinosaur']"
3402,Turtle Diary (1985),Drama,90219,123047,1985,John Irvin,"['glenda jackson', 'ben kingsley', 'richard johnson', 'michael gambon', 'rosemary leach', 'eleanor bron', 'harriet walter', 'jeroen krabbe', 'nigel hawthorne']",English,,"['suicide', 'bookshop', 'turtle', 'boarder', 'road trip', 'bucket', 'author', 'privacy', 'sea turtle', 'next door neighbor', 'odd hobby', 'animal heist', 'london zoo']"
3403,Raise the Titanic (1980),Drama|Thriller,81400,24575,1980,Jerry Jameson,"['jason robards', 'richard jordan', 'david selby', 'anne archer', 'alec guinness', 'bo brundin', 'm emmet walsh', 'j d cannon', 'norman bartold']",English,7000000,['titanic']
3404,Titanic (1953),Action|Drama,46435,16535,1953,Jean Negulesco,"['clifton webb', 'barbara stanwyck', 'robert wagner', 'audrey dalton', 'thelma ritter', 'brian aherne', 'richard basehart', 'allyn joslyn', 'james todd']",English,4905000,['titanic']
3405,"Night to Remember, A (1958)",Action|Drama,51994,10971,1958,Roy Ward Baker,"['kenneth more', 'ronald allen', 'robert ayres', 'honor blackman', 'anthony bushell', 'john cairney', 'jill dixon', 'jane downs', 'james dyrenforth']",English,,"['atlantic ocean', 'iceberg', 'ship', 'titanic', 'based on true story', 'survival', 'disaster', '1910s']"
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,43379,23928,1951,Raoul Walsh,"['gregory peck', 'virginia mayo', 'robert beatty', 'moultrie kelsall', 'terence morgan', 'james kenney', 'james robertson justice', 'denis o dea', 'richard hearne']",English,,"['captain', 'battle', 'napoleonic wars', 'sea battle']"
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,201538,31336,1999,Benoît Mariage,"['benoit poelvoorde', 'morgane simon', 'bouli lanners', 'dominique baeyens', 'philippe grand henry', 'jean francois devigne', 'lisa lacroix', 'philippe nahon']",French,,
3408,Erin Brockovich (2000),Drama,195685,462,2000,Steven Soderbergh,"['julia roberts', 'albert finney', 'aaron eckhart', 'marg helgenberger', 'cherry jones', 'veanne cox', 'conchata ferrell', 'tracey walter', 'peter coyote']",English,256271286,"['biography', 'based on true story', 'single mother', 'water pollution', 'environmental law', 'legal drama', 'corporate negligence']"
3409,Final Destination (2000),Drama|Thriller,195714,9532,2000,James Wong,"['devon sawa', 'ali larter', 'kerr smith', 'kristen cloke', 'seann william scott', 'chad donella', 'amanda detmer', 'tony todd', 'daniel roebuck']",English,112900000,"['airport', 'omen', 'premonition', 'airplane accident', 'corpse', 'death', 'near-death experience', 'cheating death']"
3410,Soft Fruit (1999),Comedy|Drama,180181,117259,1999,Christina Andreef,"['jeanie drynan', 'linal haft', 'russell dykstra', 'genevieve lemon', 'sacha horler', 'alicia talbot', 'dion bilios', 'gezelle byrnes', 'jordan frankland']",English,,
3411,Babymother (1998),Drama,168475,78231,1998,Julian Henriques,"['anjela lauren smith', 'caroline chikezie', 'don warrington', 'vas blackwood', 'wil johnson', 'suzette llewellyn', 'corinne skinner carter', 'anton rice', 'jocelyn jee esien']",English,,
3412,"Bear, The (1988)",Adventure,95800,2383,1988,Jean-Jacques Annaud,"['tcheky karyo', 'jack wallace', 'andre lacombe', 'bart the bear', 'youk the bear']",French,138241022,"['based on novel or book', 'canada', 'rocky mountains', 'wilderness', 'spring', 'kodiak bear', 'brown bear', 'puma', 'fur trapping', 'summer', 'dog', 'bear cub']"
3413,Impact (1949),Crime|Drama,41503,25503,1949,Arthur Lubin,"['brian donlevy', 'ella raines', 'charles coburn', 'helen walker', 'anna may wong', 'robert warwick', 'clarence kolb', 'art baker', 'william wright']",English,,"['newspaper', 'small town', 'gas station', 'film noir', 'mechanic', 'tire iron']"
3414,Love Is a Many-Splendored Thing (1955),Romance,48316,53879,1955,Henry King,"['jennifer jones', 'william holden', 'torin thatcher', 'isobel elsom', 'murray matheson', 'virginia gregg', 'richard loo', 'soo yong', 'philip ahn']",English,,"['chinese civil war', 'romance', 'interracial romance', 'hong kong', 'racism', 'doctor', 'intercultural relationship', 'mixed race child']"
3415,"Mirror, The (Zerkalo) (1975)",Drama,72443,1396,1975,Andrei Tarkovsky,,Russian,119266,"['poetry', 'wind', 'world war ii', 'cigarette', 'field', 'spanish civil war (1936-39)', 'forest', 'flashback', 'illness', 'childhood', 'memoirs', 'somber', 'mother son relationship', 'memories']"
3416,"Trial, The (Le Proc�s) (1963)",Drama,,,1963,,,,,
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,44517,11570,1952,Robert Siodmak,"['burt lancaster', 'nick cravat', 'eva bartok', 'torin thatcher', 'james hayter', 'leslie bradley', 'margot grahame', 'noel purcell', 'frederick leister']",English,,"['swordplay', 'revolution', 'cannon', 'protection', 'pirate', 'scientist', 'corrupt politician', 'swashbuckler', '18th century', 'sailing ship', 'caribbean sea', 'sea battle', 'pirate ship', 'corrupt official', 'evil ruler']"
3418,Thelma & Louise (1991),Action|Drama,103074,1541,1991,Ridley Scott,"['geena davis', 'susan sarandon', 'harvey keitel', 'michael madsen', 'christopher mcdonald', 'brad pitt', 'stephen tobolowsky', 'timothy carhart', 'lucinda jenney']",English,45361000,"['southern usa', 'robbery', 'waitress', 'self-defense', 'highway', 'housewife', 'female friendship', 'arkansas', 'grand canyon', 'road trip', 'thief', 'murder', 'betrayal', 'on the run', 'sexual harassment', 'hitchhiker', 'buddy', 'desert', 'attempted rape', 'wiretapping', 'neo-western', 'sexual assault', 'female protagonists']"
3419,Something for Everyone (1970),Comedy|Crime,66392,150043,1970,Hal Prince,"['michael york', 'angela lansbury', 'anthony higgins', 'heidelinde weis', 'jane carr', 'eva maria meineke', 'wolfried lier', 'klaus havenstein', 'walter janssen']",English,,"['lgbt', 'gay theme']"
3420,...And Justice for All (1979),Drama|Thriller,78718,17443,1979,Norman Jewison,"['al pacino', 'jack warden', 'john forsythe', 'lee strasberg', 'jeffrey tambor', 'christine lahti', 'sam levene', 'robert christian', 'thomas g waites']",English,33300000,"['lawyer', 'courtroom', 'extramarital affair', 'courtroom drama', 'legal thriller']"
3421,Animal House (1978),Comedy,77975,8469,1978,John Landis,"['john belushi', 'tim matheson', 'john vernon', 'verna bloom', 'tom hulce', 'cesare danova', 'peter riegert', 'mary louise weller', 'stephen furst']",English,141000000,"['college', 'fraternity', 'dean', 'fraternity house', ""national lampoon's"", 'probation', '1960s', 'college freshman', 'anarchic comedy']"
3422,She's Gotta Have It (1986),Comedy|Romance,91939,27995,1986,Spike Lee,"['tracy camilla johns', 'tommy redmond hicks', 'john canada terrell', 'spike lee', 'raye dowell', 'joie lee', 's epatha merkerson', 'bill lee', 'cheryl burr']",English,7137503,"['breaking the fourth wall', 'brooklyn, new york city', 'polyamory']"
3423,School Daze (1988),Drama,96054,36739,1988,Spike Lee,"['laurence fishburne', 'giancarlo esposito', 'tisha campbell', 'ossie davis', 'joe seneca', 'art evans', 'ellen holly', 'bill nunn', 'spike lee']",English,,"['atlanta', 'musical']"
3424,Do the Right Thing (1989),Comedy|Drama,97216,925,1989,Spike Lee,"['danny aiello', 'spike lee', 'ossie davis', 'richard edson', 'john turturro', 'ruby dee', 'bill nunn', 'giancarlo esposito', 'rosie perez']",English,37300000,"['new york city', 'black people', 'italian american', 'police brutality', 'hip-hop', 'culture clash', 'street war', 'heat', 'restaurant critic', 'radio transmission', 'punk rock', 'chaos', 'police operation', 'pizzeria', 'pizza', 'love', 'money', 'racism', 'brooklyn, new york city', 'heatwave']"
3425,Mo' Better Blues (1990),Drama,100168,41823,1990,Spike Lee,"['denzel washington', 'spike lee', 'wesley snipes', 'giancarlo esposito', 'john turturro', 'charlie murphy', 'nicholas turturro', 'robin harris', 'joie lee']",English,16153593,
3426,Jungle Fever (1991),Drama|Romance,102175,1713,1991,Spike Lee,"['wesley snipes', 'annabella sciorra', 'spike lee', 'ossie davis', 'ruby dee', 'samuel l jackson', 'lonette mckee', 'john turturro', 'frank vincent']",English,32482682,"['new york city', 'architect', 'forbidden love', 'interracial relationship', 'xenophobia', 'crack addict']"
3427,Coogan's Bluff (1968),Crime,62824,26170,1968,Don Siegel,"['clint eastwood', 'lee j cobb', 'susan clark', 'tisha sterling', 'don stroud', 'betty field', 'tom tully', 'melodie johnson', 'james edwards']",English,"$3,110,000.00 ","['new york city', 'escape', 'fish out of water', 'chrysler building', 'maverick cop', 'motorcycle chase', 'extradition', 'prisoner escort', 'fugitive suspect']"
3428,"Champ, The (1979)",Drama,78950,30547,1979,Franco Zeffirelli,"['jon voight', 'faye dunaway', 'ricky schroder', 'jack warden', 'arthur hill', 'strother martin', 'joan blondell', 'mary jo catlett', 'elisha cook jr']",English,"$30,441,738.00 ","['boxer', 'son', 'father', 'sports', 'boxing']"
3429,Creature Comforts (1990),Animation|Comedy,99317,54825,1990,Nick Park,['julie sedgewick'],English,,"['zoo', 'interview', 'stop motion', 'anthropomorphism', 'animals', 'claymation', 'short film', 'four-mations']"
3430,Death Wish (1974),Action|Drama,71402,13939,1974,Michael Winner,"['charles bronson', 'hope lange', 'vincent gardenia', 'steven keats', 'william redfield', 'stuart margolin', 'stephen elliott', 'kathleen tolan', 'jack wallace']",English,"$22,000,000.00 ","['new york city', 'taxi', 'fight', 'anti hero', 'architect', 'gangster', 'police', 'vigilante', 'revenge', 'hospital', 'one man army', 'one against many', 'rape and revenge', 'action hero', 'vigilante justice']"
3431,Death Wish II (1982),Action|Drama,82250,14373,1982,Michael Winner,"['charles bronson', 'jill ireland', 'vincent gardenia', 'j d cannon', 'anthony franciosa', 'ben frank', 'robin sherwood', 'silvana gallardo', 'robert f lyons']",English,"$45,000,000.00 ","['rape', 'detective', 'anti hero', 'drug trafficking', 'gangster', 'police', 'vigilante', 'sequel', 'revenge', 'hospital', 'los angeles, california', 'one man army', 'surveillance', 'one against many', 'rape and revenge', 'vigilante justice']"
3432,Death Wish 3 (1985),Action|Drama,89003,24873,1985,Michael Winner,"['charles bronson', 'deborah raffin', 'ed lauter', 'martin balsam', 'gavan o herlihy', 'kirk taylor', 'alex winter', 'tony spiridakis', 'ricco ross']",English,"$16,116,878.00 ","['anti hero', 'rocket launcher', 'gangster', 'punk rock', 'police', 'vigilante', 'revenge', 'hospital', 'one man army', 'one against many', 'action hero', 'vigilante justice']"
3433,Death Wish 4: The Crackdown (1987),Action|Drama,92857,26263,1987,J. Lee Thompson,"['charles bronson', 'kay lenz', 'john p ryan', 'perry lopez', 'george dickerson', 'soon tek oh', 'dana barron', 'jesse dabson', 'peter sherayko']",English,"$6,880,310.00 ","['anti hero', 'gangster', 'police', 'vigilante', 'revenge', 'hospital', 'one man army', 'one against many', 'action hero', 'vigilante justice']"
3434,Death Wish V: The Face of Death (1994),Action|Drama,109578,34746,1994,Allan A. Goldstein,"['charles bronson', 'lesley anne down', 'michael parks', 'chuck shamata', 'robert joy', 'saul rubinek', 'miguel sandoval', 'kenneth welsh', 'kevin lund']",English,"$1,702,394.00 ","['new york city', 'anti hero', 'gangster', 'police', 'vigilante', 'fashion designer', 'revenge', 'murder', 'hospital', 'one man army', 'model', 'one against many', 'fashion show', 'child custody', 'action hero', 'witness relocation', 'vigilante justice']"
3435,Double Indemnity (1944),Crime|Film-Noir,36775,996,1944,Billy Wilder,"['fred macmurray', 'barbara stanwyck', 'edward g robinson', 'porter hall', 'richard gaines', 'jean heather', 'tom powers', 'fortunio bonanova', 'byron barr']",English,"$2,500,000.00 ","['insurance fraud', 'femme fatale', 'film noir', 'murder', 'life insurance', 'black and white', 'insurance agent', 'insurance policy', 'duplicity', 'murder plot', 'scheming wife']"
3436,Dying Young (1991),Drama|Romance,101787,9079,1991,Joel Schumacher,"['julia roberts', 'campbell scott', 'vincent d onofrio', 'colleen dewhurst', 'david selby', 'ellen burstyn', 'dion anderson', 'george martin', 'a j johnson']",English,"$82,264,675.00 ","['life and death', 'nurse', 'new love', 'education', 'romance', 'cancer', 'wealth', 'falling in love', 'millionaire']"
3437,Cool as Ice (1991),Drama,101615,1496,1991,David Kellogg,"['vanilla ice', 'kristin minter', 'naomi campbell', 'deezer d', 'kevin hicks', 'allison dean', 'sydney lassick', 'dody goodman', 'candy clark']",English,"$1,193,062.00 ","['rap music', 'witness protection', 'rapper', 'police corruption']"
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,100758,1498,1990,Steve Barron,"['brian tochi', 'josh pais', 'corey feldman', 'robbie rist', 'judith hoag', 'elias koteas', 'kevin clash', 'david mccharen', 'david forman']",English,"$201,965,915.00 ","['new york city', 'skateboarding', 'martial arts', 'mutant', 'pizza delivery', 'brother', 'turtle', 'cartoon', 'superhero', 'based on comic', 'ninja', 'sewer', 'teenage mutant ninja turtles', 'vigilante justice', 'anthropomorphic animal']"
